year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,1286,2.6 B,Bouygues,Martin,Martin Bouygues,,,Male,France,France,Paris,Construction & Engineering,['Construction & Engineering'],,,FALSE,Increased
2024,4,1286,2.6 B,Bouygues,Olivier,Olivier Bouygues,9/14/1950,73,Male,France,France,Neuilly-sur-Seine,Construction & Engineering,['Construction & Engineering'],,,FALSE,Increased
2024,4,1286,2.6 B,Carroll,Roy,"Roy Carroll, II.",11/1/1962,61,Male,United States,United States,Greensboro,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,1286,2.6 B,Chambers,Herb,Herb Chambers,1/1/1942,82,Male,United States,United States,Boston,Automotive,['Automotive'],,,TRUE,Increased
2024,4,1286,2.6 B,Chan,Tan Ching-fen,Chan Tan Ching-fen,,,Female,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,1286,2.6 B,Chen,Kaixuan,Chen Kaixuan,5/1/1958,65,Male,China,China,Guangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1286,2.6 B,Daurella,Sol,Sol Daurella,1/1/1966,58,Female,Spain,Spain,Madrid,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,1286,2.6 B,Deng,Wen,Deng Wen,3/1/1968,56,Male,China,China,Chengdu,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1286,2.6 B,Diethelm,Beda,Beda Diethelm,1/1/1941,83,Male,Switzerland,Switzerland,Zurich,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,1286,2.6 B,Dommermuth,Ralph,Ralph Dommermuth,11/19/1963,60,Male,Germany,Germany,Montabaur,Technology,['Technology'],,,TRUE,Increased
2024,4,1286,2.6 B,Dorrance,John,"John Dorrance, III.",1/1/1944,80,Male,Ireland,Ireland,Dublin,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,1286,2.6 B,Elkann,John,John Elkann,1/4/1976,48,Male,Italy,Italy,Turin,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,1286,2.6 B,Feng,Hailiang,Feng Hailiang,10/1/1960,63,Male,China,China,Zhuji,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2024,4,1286,2.6 B,Goenka,Balkrishan,Balkrishan Goenka,8/15/1966,57,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1286,2.6 B,Grendene Bartelle,Alexandre,Alexandre Grendene Bartelle,1/23/1950,74,Male,Brazil,Brazil,Porto Alegre,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,1286,2.6 B,Hult,Bertil,Bertil Hult,2/10/1941,83,Male,Sweden,Switzerland,Lucerne,Service,['Service'],,,TRUE,Decreased
2024,4,1286,2.6 B,Lansdown,Stephen,Stephen Lansdown,8/30/1952,71,Male,Guernsey,Guernsey,St. Peter Port,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1286,2.6 B,Laufer,Henry,Henry Laufer,8/13/1945,78,Male,United States,United States,Lake Worth,Finance & Investments,['Finance & Investments'],,Investor,TRUE,Remained Even
2024,4,1286,2.6 B,Lin,Ming-hsiung,Lin Ming-hsiung,1/1/1950,74,Male,Taiwan,Taiwan,Taipei,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,1286,2.6 B,McMahon,Vincent,Vincent McMahon,8/24/1945,78,Male,United States,United States,Greenwich,Sports,['Sports'],,,TRUE,Decreased
2024,4,1286,2.6 B,Modi,Ravi,Ravi Modi,3/13/1977,47,Male,India,India,Kolkata,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,1286,2.6 B,Otto,Benjamin,Benjamin Otto,6/9/1975,48,Male,Germany,Germany,Hamburg,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2024,4,1286,2.6 B,Ponce Lerou,Julio,Julio Ponce Lerou,11/13/1945,78,Male,Chile,Chile,Santiago,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2024,4,1286,2.6 B,Pritzker,Daniel,Daniel Pritzker,9/15/1959,64,Male,United States,United States,Marin County,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,1286,2.6 B,Prokopiou,George,George Prokopiou & family,6/8/1946,77,Male,Greece,Monaco,Monaco,Logistics,['Logistics'],,,TRUE,
2024,4,1286,2.6 B,Rajendran,G.,G. Rajendran,10/5/1942,81,Male,India,India,Chennai,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,1286,2.6 B,Saul,Bernard,"Bernard Saul, II. & family",4/15/1932,91,Male,United States,United States,Chevy Chase,Finance & Investments,['Finance & Investments'],Saul Centers,Chairman and CEO,FALSE,Decreased
2024,4,1286,2.6 B,Schar,Dwight,Dwight Schar,2/8/1942,82,Male,United States,United States,Palm Beach,Construction & Engineering,['Construction & Engineering'],,,TRUE,Increased
2024,4,1286,2.6 B,Sedykh,Anatoly,Anatoly Sedykh,11/28/1964,59,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2024,4,1286,2.6 B,Shah,Bhadresh,Bhadresh Shah,10/7/1951,72,Male,India,India,Ahmedabad,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1286,2.6 B,Shriram,Kavitark Ram,Kavitark Ram Shriram,1/21/1957,67,Male,United States,United States,Menlo Park,Technology,['Technology'],Sherpalo Ventures,Investor,TRUE,Increased
2024,4,1286,2.6 B,Sy,Hans,Hans Sy,9/29/1955,68,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1286,2.6 B,Tran Dinh,Long,Tran Dinh Long,1/1/1961,63,Male,Vietnam,Vietnam,Hanoi,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1286,2.6 B,Trefler,Alan,Alan Trefler,3/10/1956,68,Male,United States,United States,Brookline,Technology,['Technology'],,,TRUE,Increased
2024,4,1286,2.6 B,Tung,Chee Hwa,Tung Chee Hwa,7/7/1937,86,Male,Hong Kong,Hong Kong,Hong Kong,Logistics,['Logistics'],,,FALSE,Decreased
2024,4,1286,2.6 B,Xie,Weitong,Xie Weitong,1/1/1957,67,Male,Taiwan,Singapore,Singapore,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2024,4,1286,2.6 B,Yang,Jerry,Jerry Yang,11/6/1968,55,Male,United States,United States,Los Altos Hills,Technology,['Technology'],Yahoo!,Cofounder,TRUE,Increased
2024,4,1286,2.6 B,Zhu,Xingming,Zhu Xingming,3/1/1967,57,Male,China,China,Shenzhen,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1286,2.6 B,Zuckerman,Mortimer,Mortimer Zuckerman,6/4/1937,86,Male,United States,United States,New York,Real Estate,['Real Estate'],Boston Properties,Chairman and CEO,TRUE,Increased
2024,4,1330,2.5 B,Abello,Juan,Juan Abello,12/16/1941,82,Male,Spain,Spain,Madrid,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2024,4,1330,2.5 B,An,Kang,An Kang,1/1/1949,75,Male,China,China,Xinxiang,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,1330,2.5 B,Bass,Edward,Edward Bass,9/10/1945,78,Male,United States,United States,Fort Worth,Energy,['Energy'],,,FALSE,Increased
2024,4,1330,2.5 B,Baumann-Blocher,Miriam,Miriam Baumann-Blocher,1/1/1975,49,Female,Switzerland,Switzerland,Rheinfelden,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2024,4,1330,2.5 B,Bechtel,Riley,Riley Bechtel & family,3/25/1952,72,Male,United States,United States,San Francisco,Construction & Engineering,['Construction & Engineering'],Bechtel Corp.,former Chairman and CEO,FALSE,Remained Even
2024,4,1330,2.5 B,Bialecki,Andrew,Andrew Bialecki,,,Male,United States,,,Technology,['Technology'],,,TRUE,
2024,4,1330,2.5 B,Birkenstock,Christian,Christian Birkenstock,9/21/1972,51,Male,Germany,Austria,Kitzbuhel,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,1330,2.5 B,Bombassei,Alberto,Alberto Bombassei,10/5/1940,83,Male,Italy,Italy,Bergamo,Automotive,['Automotive'],,,FALSE,Decreased
2024,4,1330,2.5 B,Bronfman,Charles,Charles Bronfman,6/27/1931,92,Male,Canada,United States,Palm Beach,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,1330,2.5 B,Dassault,Helena,Helena Dassault,10/30/1989,34,Female,France,France,Paris,Diversified,['Diversified'],,,FALSE,
2024,4,1330,2.5 B,Dassault,Remi,Remi Dassault,4/4/2001,22,Male,France,France,Paris,Diversified,['Diversified'],,,FALSE,
2024,4,1330,2.5 B,Dinesh,K.,K. Dinesh,6/6/1954,69,Male,India,India,Bangalore,Technology,['Technology'],,,TRUE,Increased
2024,4,1330,2.5 B,Edelman,Joseph,Joseph Edelman,6/10/1955,68,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Perceptive Advisors,Founder & CEO,TRUE,Remained Even
2024,4,1330,2.5 B,Erdemoglu,Ali,Ali Erdemoglu,11/20/1959,64,Male,Turkey,Turkey,Istanbul,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1330,2.5 B,Fraisse,Bernard,Bernard Fraisse & family,8/10/1956,67,Male,France,France,Paris,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,1330,2.5 B,Franken & family,Christine,Christine Franken & family,1/1/1945,79,Female,Germany,Germany,Bovenden,Healthcare,['Healthcare'],,,FALSE,
2024,4,1330,2.5 B,Gauselmann,Paul,Paul Gauselmann & family,8/26/1934,89,Male,Germany,Germany,Espelkamp,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Increased
2024,4,1330,2.5 B,Hector,Hans-Werner,Hans-Werner Hector,1/17/1940,84,Male,Germany,Germany,Weinheim,Technology,['Technology'],,,TRUE,Increased
2024,4,1330,2.5 B,Hoegner,Stuart,Stuart Hoegner,,,Male,Canada,Canada,Toronto,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,1330,2.5 B,Hoffman,Reid,Reid Hoffman,8/5/1967,56,Male,United States,United States,Palo Alto,Technology,['Technology'],Greylock,Partner,TRUE,Increased
2024,4,1330,2.5 B,Hu,Kaijun,Hu Kaijun,1/1/1962,62,Male,China,China,Beijing,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,1330,2.5 B,Jay-Z,,Jay-Z,12/4/1969,54,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,TRUE,Remained Even
2024,4,1330,2.5 B,Kei,Hoi Pang,Kei Hoi Pang,1/1/1966,58,Male,China,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,1330,2.5 B,Kwek,Leng Kee,Kwek Leng Kee,1/1/1955,69,Male,Singapore,Singapore,Singapore,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1330,2.5 B,Langley,Anthony,Anthony Langley,12/2/1954,69,Male,United Kingdom,United Kingdom,Nottinghamshire,Diversified,['Diversified'],,,TRUE,Increased
2024,4,1330,2.5 B,Lutsenko,Alexander,Alexander Lutsenko & family,4/4/1962,61,Male,Russia,,Kaliningrad,Food & Beverage,['Food & Beverage'],,,TRUE,Returned to List
2024,4,1330,2.5 B,Mandel,Stephen,"Stephen Mandel, Jr.",3/12/1956,68,Male,United States,United States,Greenwich,Finance & Investments,['Finance & Investments'],Lone Pine Capital,Founder,TRUE,Decreased
2024,4,1330,2.5 B,Nikolajevic ,Natacha ,Natacha Nikolajevic,2/14/1967,57,Female,France,France,Paris,Diversified,['Diversified'],,,FALSE,
2024,4,1330,2.5 B,Novogratz,Michael,Michael Novogratz,11/26/1964,59,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2024,4,1330,2.5 B,Or,Wai Sheun,Or Wai Sheun,6/1/1951,72,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,1330,2.5 B,Rebrab,Issad,Issad Rebrab & family,1/1/1944,80,Male,Algeria,Algeria,Algiers,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1330,2.5 B,Sands,Richard,Richard Sands,3/3/1951,73,Male,United States,United States,Delray Beach,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,1330,2.5 B,Schwartz,Alice,Alice Schwartz,7/2/1926,97,Female,United States,United States,El Cerrito,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,1330,2.5 B,Shleifer,Scott,Scott Shleifer,6/14/1977,46,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Tiger Global Management,Investor,TRUE,Decreased
2024,4,1330,2.5 B,Song,Zuowen,Song Zuowen,3/19/1947,77,Male,China,China,Longkou,Diversified,['Diversified'],,,TRUE,Decreased
2024,4,1330,2.5 B,Svetakov,Alexander,Alexander Svetakov,2/15/1968,56,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1330,2.5 B,Sy,Henry,"Henry Sy, Jr.",1/1/1954,70,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,FALSE,Remained Even
2024,4,1330,2.5 B,Sy,Herbert,Herbert Sy,10/1/1956,67,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1330,2.5 B,Tan,Lucio,Lucio Tan,7/17/1934,89,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,TRUE,Increased
2024,4,1330,2.5 B,Tanenbaum,Larry,Larry Tanenbaum,7/1/1945,78,Male,Canada,Canada,Toronto,Sports,['Sports'],,,TRUE,Increased
2024,4,1330,2.5 B,Tham,Lottie,Lottie Tham & family,4/18/1949,74,Female,Sweden,Sweden,Stockholm,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,1330,2.5 B,Tsai,T.Y.,T.Y. Tsai,1/1/1953,71,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,1330,2.5 B,Turner,Ted,Ted Turner,11/19/1938,85,Male,United States,United States,Atlanta,Media & Entertainment,['Media & Entertainment'],,,FALSE,Increased
2024,4,1330,2.5 B,Tyson,John,John Tyson & family,9/5/1953,70,Male,United States,United States,Springdale,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,1330,2.5 B,Vembu,Sekar,Sekar Vembu,1/1/1972,52,Male,India,India,Chennai,Technology,['Technology'],,,TRUE,Increased
2024,4,1330,2.5 B,Viessmann,Martin,Martin Viessmann,10/10/1953,70,Male,Germany,Germany,Allendorf,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,1330,2.5 B,Wang,Roger,Roger Wang,1/1/1949,75,Male,United States,China,Nanjing,Fashion & Retail,['Fashion & Retail'],,,TRUE,Remained Even
2024,4,1330,2.5 B,Xie,Liangzhi,Xie Liangzhi & family,1/1/1966,58,Male,China,China,Beijing,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,1330,2.5 B,Ye,Gang,Gang Ye,6/1/1980,43,Male,Singapore,Singapore,Singapore,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2024,4,1330,2.5 B,Yu,Michael Minhong,Michael Minhong Yu,1/1/1962,62,Male,China,China,Beijing,Service,['Service'],,,TRUE,Increased
2024,4,1380,2.4 B,Abraham,S. Daniel,S. Daniel Abraham,8/15/1924,99,Male,United States,United States,Palm Beach,Food & Beverage,['Food & Beverage'],S. Daniel Abraham Center for Middle East Peace,Chairman,TRUE,Decreased
2024,4,1380,2.4 B,Cai,Dongchen,Cai Dongchen,2/1/1953,71,Male,China,China,Luancheng,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,1380,2.4 B,Case,Steve,Steve Case,8/21/1958,65,Male,United States,United States,McLean,Technology,['Technology'],,,TRUE,Increased
2024,4,1380,2.4 B,Chen,Tei-fu,Chen Tei-fu,4/19/1948,75,Male,Taiwan,United States,Los Angeles,Fashion & Retail,['Fashion & Retail'],,,TRUE,Remained Even
2024,4,1380,2.4 B,Coppel Luken,Enrique,Enrique Coppel Luken,12/14/1947,76,Male,Mexico,Mexico,Culiacan,Fashion & Retail,['Fashion & Retail'],,,FALSE,
2024,4,1380,2.4 B,Crane,Jim,Jim Crane,1/17/1954,70,Male,United States,United States,Houston,Sports,['Sports'],,,TRUE,Increased
2024,4,1380,2.4 B,Davis,Henry,Henry Davis,2/16/1951,73,Male,United States,United States,Omaha,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,1380,2.4 B,Dong,Jinggui,Dong Jinggui,,54,Male,China,China,Wuxi,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,1380,2.4 B,Ecclestone,Bernard,Bernard Ecclestone & family,10/28/1930,93,Male,United Kingdom,United Kingdom,London,Sports,['Sports'],,,TRUE,Decreased
2024,4,1380,2.4 B,Feuillet,Francois,Francois Feuillet & family,1/1/1949,75,Male,France,France,Paris,Automotive,['Automotive'],,,FALSE,Increased
2024,4,1380,2.4 B,Fong,David,David Fong,5/29/1957,66,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,FALSE,Increased
2024,4,1380,2.4 B,"Garcia, III",Ernest,"Ernest Garcia, III",5/1/1982,41,Male,United States,United States,Phoenix,Automotive,['Automotive'],Carvana,Founder and Chief Executive Officer,FALSE,Returned to List
2024,4,1380,2.4 B,Geminder,Fiona,Fiona Geminder,12/1/1964,59,Female,Australia,Australia,Melbourne,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2024,4,1380,2.4 B,Gillings,Dennis,Dennis Gillings,4/25/1944,79,Male,United Kingdom,United States,Durham,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,1380,2.4 B,Goi,Sam,Sam Goi,12/28/1946,77,Male,Singapore,Singapore,Singapore,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,1380,2.4 B,Gupta,Surjit Kumar,Surjit Kumar Gupta,1/13/1942,82,Male,India,India,Delhi,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,1380,2.4 B,Gussalli Beretta,Ugo,Ugo Gussalli Beretta & family,11/21/1937,86,Male,Italy,Italy,Brescia,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,1380,2.4 B,Harlap,Shmuel,Shmuel Harlap,11/13/1944,79,Male,Israel,Israel,Tel Aviv,Automotive,['Automotive'],,,FALSE,Increased
2024,4,1380,2.4 B,Jensen & Family,Bent,Bent Jensen & Family,12/15/1951,72,Male,Denmark,Denmark,Nordborg,Manufacturing,['Manufacturing'],,,FALSE,Returned to List
2024,4,1380,2.4 B,Karsh,Bruce,Bruce Karsh,10/10/1955,68,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],Oaktree Capital Group LLC,President,TRUE,Increased
2024,4,1380,2.4 B,Kramer,Shlomo,Shlomo Kramer,3/14/1966,58,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,TRUE,Increased
2024,4,1380,2.4 B,Kwok,Geoffrey,Geoffrey Kwok,5/1/1985,38,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,1380,2.4 B,Kwok,Jonathan,Jonathan Kwok,3/1/1992,32,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,1380,2.4 B,Lam,Kong,Lam Kong,6/15/1964,59,Male,China,Hong Kong,Hong Kong,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,1380,2.4 B,Leong,Angela,Angela Leong,3/23/1961,63,Female,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,FALSE,Decreased
2024,4,1380,2.4 B,Lew,Solomon,Solomon Lew,3/22/1945,79,Male,Australia,Australia,Melbourne,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2024,4,1380,2.4 B,Liang,Xinjun,Liang Xinjun,10/1/1968,55,Male,Singapore,Singapore,Singapore,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2024,4,1380,2.4 B,Liautaud,Jimmy John,Jimmy John Liautaud,1/12/1964,60,Male,United States,United States,Key Largo,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2024,4,1380,2.4 B,Mariwala,Kishore,Kishore Mariwala,2/14/1935,89,Male,India,India,Mumbai,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,1380,2.4 B,Martinson,Katarina,Katarina Martinson,5/4/1981,42,Female,Sweden,Sweden,Stockholm,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1380,2.4 B,Mazepin,Dmitry,Dmitry Mazepin,4/18/1968,55,Male,Russia,Russia,Moscow,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1380,2.4 B,Nuwal,Kailashchandra,Kailashchandra Nuwal,7/6/1957,66,Male,India,India,Nagpur,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,1380,2.4 B,Parekh,Ajay,Ajay Parekh,6/23/1957,66,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,1380,2.4 B,Parekh,Narendrakumar,Narendrakumar Parekh,4/17/1938,85,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,FALSE,Increased
2024,4,1380,2.4 B,Pohl,Andreas,Andreas Pohl,7/28/1964,59,Male,Germany,Germany,Marburg,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2024,4,1380,2.4 B,Rocher,Bris,Bris Rocher,10/12/1978,45,Male,France,France,Rennes,Fashion & Retail,['Fashion & Retail'],,,FALSE,
2024,4,1380,2.4 B,Rocher,Daniel,Daniel Rocher,3/7/1954,70,Male,France,France,Rennes,Fashion & Retail,['Fashion & Retail'],,,FALSE,
2024,4,1380,2.4 B,Rubin,Stephen,Stephen Rubin,3/12/1937,87,Male,United Kingdom,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2024,4,1380,2.4 B,Ruia,Atul,Atul Ruia,2/26/1971,53,Male,India,India,Mumbai,Real Estate,['Real Estate'],,,FALSE,Increased
2024,4,1380,2.4 B,Sahenk,Ferit Faik,Ferit Faik Sahenk,3/18/1964,60,Male,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,FALSE,Decreased
2024,4,1380,2.4 B,Sarowitz,Steven,Steven Sarowitz,11/7/1965,58,Male,United States,United States,Highland Park,Technology,['Technology'],,,TRUE,Decreased
2024,4,1380,2.4 B,Shaimiev,Airat,Airat Shaimiev,3/7/1962,62,Male,Russia,Russia,Kazan,Energy,['Energy'],,,TRUE,Increased
2024,4,1380,2.4 B,Singh,Basudeo,Basudeo Singh,11/20/1940,83,Male,India,India,Mumbai,Healthcare,['Healthcare'],,,TRUE,Increased
2024,4,1380,2.4 B,Stone,William,William Stone,4/9/1955,68,Male,United States,United States,East Lyme,Technology,['Technology'],,,TRUE,Increased
2024,4,1380,2.4 B,Stroeher,Sylvia,Sylvia Stroeher,5/30/1955,68,Female,Germany,Germany,Darmstadt,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2024,4,1380,2.4 B,Sun,Shoukuan,Sun Shoukuan,10/1/1949,74,Male,China,China,Yingkou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1380,2.4 B,Sy,Harley,Harley Sy,6/1/1959,64,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,FALSE,Increased
2024,4,1380,2.4 B,Tavrin,Ivan,Ivan Tavrin,11/1/1976,47,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,1380,2.4 B,Wang,Wenjing,Wang Wenjing,12/5/1964,59,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2024,4,1380,2.4 B,Wang,Xicheng,Wang Xicheng & family,11/1/1948,75,Male,China,China,Zhaoyuan,Manufacturing,['Manufacturing'],,,TRUE,Increased
2024,4,1380,2.4 B,Wang,Yanqing,Wang Yanqing & family,4/7/1966,57,Male,China,China,Wuxi,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,1380,2.4 B,Wertheim,David,David Wertheim,1/1/1958,66,Male,Israel,Israel,,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,1380,2.4 B,Yang,Weidong,Yang Weidong & family,9/9/1968,55,Male,China,China,Jiaxing,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,1380,2.4 B,Ye,Chenghai,Ye Chenghai & family,8/15/1943,80,Male,Hong Kong,Hong Kong,Hong Kong,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,1380,2.4 B,Yu,Zhuyun,Yu Zhuyun,12/1/1973,50,Male,China,Hong Kong,,Construction & Engineering,['Construction & Engineering'],,,TRUE,
2024,4,1380,2.4 B,Zhang,Bangxin,Zhang Bangxin,1/1/1980,44,Male,China,China,Beijing,Service,['Service'],,,TRUE,Increased
